city,state,lat,lng
tenorio,PB,-6.941104961861822,-36.627902598625944
teodoro sampaio,BA,-12.304098701403808,-38.64073809086561
teodoro sampaio,SP,-22.529727340269105,-52.17241964879716
teofilandia,BA,-11.486609006652001,-38.994665672134765
teofilo otoni,MG,-17.86186082692297,-41.50636627107564
teofilândia,BA,-11.490351852342341,-38.99996742482239
teolandia,BA,-12.998720987965244,-39.35043969041082
teolândia,BA,-13.595308041508181,-39.48666320759219
teotonio vilela,AL,-9.912063390411916,-36.35655025165757
teotônio vilela,AL,-9.90928900491824,-36.35550195382563
terenos,MS,-20.440202905332107,-54.86445992626629
teresina,PI,-5.082661896995924,-42.79056879008656
teresina de goias,GO,-13.760069416074229,-47.26185315898898
teresina de goiás,GO,-13.77849602870568,-47.268184205038196
teresopolis,RJ,-22.416165206008696,-42.96601614632334
teresópolis,RJ,-22.41770966893096,-42.96689636629871
terezinha,PE,-9.056296752793855,-36.624215131826155
terezopolis de goias,GO,-16.48059080719714,-49.09292595579102
terezópolis de goiás,GO,-16.481386122202828,-49.095385438019875
termas de ibira,SP,-21.081026351979624,-49.24164245159575
terra alta,PA,-1.038966035138118,-47.91063258254747
terra boa,PR,-23.77185835065084,-52.44832800271509
terra de areia,RS,-29.579703310597797,-50.06461094862101
terra nova,BA,-12.404056252650513,-38.62145681264069
terra nova,PE,-8.228592955312184,-39.3767517175978
terra nova do norte,MT,-10.586222381299807,-55.1142967936414
terra rica,PR,-22.72404537867132,-52.62487460678721
terra roxa,PR,-24.168029447213705,-54.09723231188331
terra roxa,SP,-20.788691699998115,-48.33040622959039
terra santa,PA,-2.104774041117209,-56.49039753710506
tesouro,MT,-16.080891532483953,-53.55377603573231
teutonia,RS,-29.481360849312658,-51.80827176322771
teutônia,RS,-29.480269356129856,-51.80747491805124
teófilo otoni,MG,-17.863465557209334,-41.50591320076431
theobroma,RO,-10.24678736863134,-62.349621019600725
tiangua,CE,-3.725444073722241,-40.99143329343264
tianguá,CE,-3.727500061296934,-40.9927829622781
tibagi,PR,-24.515312452238586,-50.41241255186943
tibau,RN,-4.838443948278979,-37.25381517965154
tibau do sul,RN,-6.229584029387886,-35.05791540246038
tiete,SP,-23.101591588809622,-47.711783132733316
tietê,SP,-23.10176861990689,-47.711999822670954
tigrinhos,SC,-26.68569358866833,-53.15673418482763
tijucas,SC,-27.23924890910297,-48.63706692121833
tijucas do sul,PR,-25.920443913915797,-49.174519849802586
timbauba,PE,-7.512211504807454,-35.316850275096066
timbauba dos batistas,RN,-6.464164294923558,-37.27195425584092
timbaúba,PE,-7.509114271007239,-35.31684190828148
timbe do sul,SC,-28.8320047509749,-49.84623624000289
timbiras,MA,-4.256869550709913,-43.94007498648748
timbo,SC,-26.827514132907382,-49.27035715203793
timbo grande,SC,-26.617160530329222,-50.673461424779404
timburi,SP,-23.20648945739114,-49.60307493634824
timbé do sul,SC,-28.832614405907172,-49.84414281436102
timbó,SC,-26.82811193698617,-49.27048508850641
timbó grande,SC,-26.603437407393837,-50.69129111280996
timon,MA,-5.102446021570266,-42.83396103652862
timoteo,MG,-19.553802668701096,-42.63862085557865
timóteo,MG,-19.55403954006029,-42.63992109976161
tio hugo,RS,-28.576568991167033,-52.59699813227237
tiradentes,MG,-21.10980791604441,-44.17477905963709
tiradentes do sul,RS,-27.39309950021365,-54.08802409490898
tiros,MG,-18.985909056795904,-45.95200911439447
tobias barreto,SE,-11.184611010697319,-38.00125690290274
tocandira,MG,-15.654885136831275,-43.0654077786274
tocantinia,TO,-9.57054178985751,-48.37577049222619
tocantinopolis,TO,-6.325510628508135,-47.43142680332413
tocantins,MG,-21.1726252218232,-43.0219328222331
tocantinópolis,TO,-6.328332680438316,-47.42540137430883
tocantínia,TO,-9.56456368107558,-48.37498913025001
tocos,RJ,-22.903460323145516,-43.787664058741406
tocos do moji,MG,-22.3697541179653,-46.096743733276305
toledo,MG,-22.74325070856608,-46.37379653056501
toledo,PR,-24.728849877646496,-53.73948376398968
tomar do geru,SE,-11.374591455564959,-37.84024090800675
tomazina,PR,-23.777624284233013,-49.95477557367965
tombos,MG,-20.871318337030218,-42.1242027634345
tome-acu,PA,-2.4029269096925407,-48.161626022608374
tomé-açu,PA,-2.417273196490953,-48.14913010486707
tomé-açú,PA,-2.4165176448549435,-48.15510467062015
tonantins,AM,-2.858382059585587,-67.77272062068286
topazio,MG,-21.78173269802345,-43.34156348996783
toritama,PE,-8.005955191855476,-36.0586790310908
torixoreu,MT,-16.199845148124506,-52.557272574459084
torneiros,MG,-19.88081243566318,-44.74380729097265
toropi,RS,-29.471457592362487,-54.227555204448144
torre de pedra,SP,-23.245734985208358,-48.196089952338575
torres,RS,-29.34114246818455,-49.74491959115231
torrinha,SP,-22.43145412941161,-48.16996617407241
touros,RN,-5.209741766719092,-35.47011435816394
trabiju,SP,-22.039168711574966,-48.338877795076094
tracuateua,PA,-1.077780067763653,-46.90300475031508
tracunhaem,PE,-7.802408193813569,-35.234930251462664
tracunhaém,PE,-7.800824249999995,-35.241389142459724
traipu,AL,-9.96793244548259,-37.00287410022483
trairao,PA,-4.719649570530667,-56.00498263165028
trairi,CE,-3.2630923212212033,-39.26798567961338
trairâo,PA,-4.703299444793461,-55.99450411519466
trairão,PA,-4.700382243792524,-55.995497224044435
trajano de moraes,RJ,-22.065612345333825,-42.07133711222402
trajano de morais,RJ,-22.066152448315123,-42.062392948048895
tramandai,RS,-30.00523398538167,-50.14969942780236
tramandaí,RS,-30.006276459108605,-50.1502638532956
trancoso,BA,-16.58211866120122,-39.12861081987427
travessao,RJ,-22.90512801165676,-43.59306156786311
travesseiro,RS,-29.31163965288243,-52.06285592271061
tremedal,BA,-14.975691739869433,-41.41194784062724
tremembe,SP,-22.97482043888921,-45.54766992395827
tremembé,SP,-22.97592606812405,-45.54946904358528
tres aliancas,SP,-23.49502295337295,-46.80114289454088
tres arroios,RS,-27.499761835138294,-52.14971244386997
tres barras,SC,-26.124219757928053,-50.3168734534994
tres barras do parana,PR,-25.423025857169176,-53.183398738586135
tres cachoeiras,RS,-29.45345254263357,-49.921277280023574
tres coracoes,MG,-21.69341184795061,-45.259834762967756
tres coroas,RS,-29.510871895825677,-50.781445512001824
tres de maio,RS,-27.776352525696826,-54.23580473443577
tres forquilhas,RS,-29.535642041896942,-50.03682589416116
tres fronteiras,SP,-20.235587391306968,-50.88953878346276
tres irmaos,RJ,-21.625645496895352,-41.98519583710767
tres lagoas,MS,-20.786666165397016,-51.70002294603471
tres marias,MG,-18.20813589322185,-45.22590288321793
tres palmeiras,RS,-27.61410292701906,-52.844692351057645
tres passos,RS,-27.45484787531057,-53.93337183684629
tres pontas,MG,-21.37064944615861,-45.51312281863244
tres ranchos,GO,-18.356901675522572,-47.77933973776404
tres rios,RJ,-22.111624244170837,-43.2044605431471
treviso,SC,-28.50756362241944,-49.459605857074706
treze de maio,SC,-28.51118519513884,-49.115131410251706
treze tilias,SC,-26.99851531834536,-51.4123016179445
treze tílias,SC,-26.998542719465856,-51.40900850027894
trindade,GO,-16.64744194330726,-49.46104464761779
trindade,PE,-7.760725407909577,-40.268337322077066
trindade do sul,RS,-27.52481394969961,-52.896760672083246
triunfo,PB,-6.579596769611026,-38.59734519989374
triunfo,PE,-7.836609084788397,-38.102317110475106
triunfo,RS,-29.930632716179662,-51.70738486119434
triunfo potiguar,RN,-5.8643003552483295,-37.18792639106786
trizidela do vale,MA,-4.566750844036261,-44.61727105095103
trombas,GO,-13.51023766630793,-48.74303416095664
trombudo central,SC,-27.304425502499523,-49.79617447830575
três arroios,RS,-27.49758811284589,-52.15469872473078
três barras,SC,-26.114388661992802,-50.31110975812462
três barras do paraná,PR,-25.4224618247145,-53.18555910244217
três cachoeiras,RS,-29.455095165294583,-49.924025363269386
três corações,MG,-21.693771293511222,-45.2598850598662
três coroas,RS,-29.51290672165692,-50.78020542773464
três de maio,RS,-27.777939690083766,-54.23377031286423
três fronteiras,SP,-20.23660493686434,-50.89058898338613
três lagoas,MS,-20.791330985585866,-51.705871157429826
três marias,MG,-18.208293482958652,-45.22926768041784
três palmeiras,RS,-27.614182979735755,-52.84377790003709
três passos,RS,-27.452946244993527,-53.93542361028891
três pontas,MG,-21.37004004471179,-45.51181735845229
três ranchos,GO,-18.367681332036156,-47.77914504558889
três rios,RJ,-22.111496409503854,-43.20311503754763
tubarao,SC,-28.480682381200612,-49.0106209686964
tubarão,SC,-28.481660844757464,-49.00941630719983
tucano,BA,-10.97140916496573,-38.78911947547773
tucuma,PA,-6.75301717914628,-51.1580406106973
tucumã,PA,-6.753818785362525,-51.151498510575685
tucunduva,RS,-27.65811716101717,-54.43981167345725
tucurui,PA,-3.783736868999804,-49.67363871305495
tucuruí,PA,-3.783201151769796,-49.67458393217901
tufilandia,MA,-3.702622499999999,-45.50968125
tufilândia,MA,-3.702622499999999,-45.50968125
tuiuti,RS,-29.20397519050369,-51.53130455480548
tuiuti,SP,-22.81419262248133,-46.69485417580671
tumiritinga,MG,-19.00484554584605,-41.65183983345179
tunapolis,SC,-26.971155033572945,-53.63871810527339
tunas,RS,-29.103118018210118,-52.95687635628226
tunas do parana,PR,-24.972125749188116,-49.060750986352105
tunas do paraná,PR,-24.976124901761168,-49.08549609823882
tuneiras do oeste,PR,-23.86598907595924,-52.87387847892383
tuntum,MA,-5.260865120637679,-44.64417497261222
tunápolis,SC,-26.972476141737022,-53.64112097053665
tupa,SP,-21.93295130907141,-50.51319716938858
tupaciguara,MG,-18.597147554238756,-48.69718085755292
tupanatinga,PE,-8.751434755093086,-37.34071604554869
tupanci do sul,RS,-27.922620167073234,-51.538729248654676
tupancireta,RS,-29.08114379809405,-53.83681422264832
tupanciretã,RS,-29.082340523203268,-53.83842231505268
tupandi,RS,-29.485468018400336,-51.41727029010238
tuparece,MG,-19.89323733483254,-43.9863046834627
tuparendi,RS,-27.750496999928444,-54.48986302904244
tuparetama,PE,-7.605668098999785,-37.31458241152749
tupassi,PR,-24.60063867860598,-53.511122393958495
tupi paulista,SP,-21.385866861981842,-51.573633973535884
tupirama,TO,-8.971529405501059,-48.18826093108422
tupã,SP,-21.933570027075753,-50.51116921027672
tupãssi,PR,-24.595304815515433,-53.50319842746255
turiacu,MA,-1.6668936453528371,-45.36835053697438
turiaçu,MA,-1.6655926400180447,-45.38379415879141
turilandia,MA,-2.2258035533950586,-45.306781192266804
turiuba,SP,-20.9496060899824,-50.10705383535377
turiúba,SP,-20.951425087825157,-50.10711261371669
turmalina,MG,-17.299749885046513,-42.73241020739489
turmalina,SP,-20.053648674765086,-50.47591844483859
turucu,RS,-31.413577374790226,-52.17143196132525
tururu,CE,-3.598104898072363,-39.43614668673904
turuçu,RS,-31.41513088047456,-52.17211852289076
turvania,GO,-16.608937369210462,-50.13409465060814
turvelandia,GO,-17.852077035406072,-50.30581292967397
turvelândia,GO,-17.85348871872627,-50.30565961177566
turvo,PR,-25.037353612646363,-51.528090778212245
turvo,SC,-28.927439307783388,-49.67863775149962
turvolandia,MG,-21.875452162955224,-45.78894410997971
turvolândia,MG,-21.876237736927752,-45.787332098600494
tutoia,MA,-2.7723901883340476,-42.277397452381045
tutóia,MA,-2.7615056375495173,-42.27554385815211
uaua,BA,-9.842144805488,-39.4792119374142
uauá,BA,-9.838641010589473,-39.47893607685702
uba,MG,-21.113979078613276,-42.945084431595426
ubai,MG,-16.289592953885908,-44.78243517199098
ubaira,BA,-13.267826870845594,-39.66314804257405
ubaitaba,BA,-14.31160550780154,-39.31843790091815
ubajara,CE,-3.849478645520175,-40.917844885369476
ubaporanga,MG,-19.634172866387665,-42.103493788696234
ubarana,SP,-21.163826079037065,-49.71722478973394
ubata,BA,-14.213621128438906,-39.522980321603505
ubatuba,SP,-23.452929299956928,-45.093219408528476
ubatã,BA,-14.213643145857066,-39.52283780143536
ubauna,PR,-24.09037503784736,-54.25582528430819
ubaí,MG,-16.29098160635215,-44.78443317355196
ubaíra,BA,-13.262631430282966,-39.686746788131046
uberaba,MG,-19.75282386637189,-47.93583744999281
uberlandia,MG,-18.918531827023894,-48.27499733339011
uberlândia,MG,-18.920898952234996,-48.27406478321792
ubiraita,BA,-12.59372096891573,-41.01442317096993
ubirajara,SP,-22.527613435195004,-49.661752758183525
ubirata,PR,-24.542406514835765,-52.989936542840844
ubiratã,PR,-24.54245000593271,-52.98906727541189
ubiretama,RS,-28.04483152138551,-54.68043634240696
ubá,MG,-21.119405121930953,-42.941209198115594
uchoa,SP,-20.954053066740023,-49.17415232102767
uibai,BA,-11.328784806922576,-42.1341108507249
uibaí,BA,-11.319987010767196,-42.136795454675976
uirapuru,GO,-14.284240653466394,-49.918222594041055
uirauna,PB,-6.518928992394477,-38.41147494436928
uiraúna,PB,-6.519080477522598,-38.413983159950746
ulianopolis,PA,-3.7500223508425736,-47.49953012472611
ulianópolis,PA,-3.7480788975905766,-47.50298055288714
umari,CE,-6.643561705691394,-38.71508501568524
umarizal,RN,-5.988403705719064,-37.815628439533135
umbauba,SE,-11.38130712164495,-37.661297152884394
umbaúba,SE,-11.382172426892046,-37.658817673914676
umburanas,BA,-10.731455413955146,-41.32330803113113
umburatiba,MG,-17.261703202767414,-40.59270094037252
umbuzeiro,PB,-7.695612971891799,-35.6652128785068
umirim,CE,-3.6759334000428243,-39.340456364390285
umuarama,PR,-23.76369629845646,-53.30627709706737
una,BA,-15.288028397291363,-39.0791589222631
unai,MG,-16.363893984354036,-46.89502468433822
unaí,MG,-16.363294797112637,-46.897147783577346
uniao,PI,-4.586032985094711,-42.862284182326924
uniao da serra,RS,-28.760060725611776,-52.01105466678753
uniao da vitoria,PR,-26.22979665285145,-51.08254572474216
uniao de minas,MG,-19.52065297545568,-50.33434084532029
uniao do oeste,SC,-26.771817380455456,-52.85341516699504
uniao do sul,MT,-11.53171610720236,-54.368310623642294
uniao dos palmares,AL,-9.157502622963149,-36.02782340918958
uniao paulista,SP,-20.888005829497892,-49.89523404714206
uniflor,PR,-23.08697376841961,-52.15756037104218
unistalda,RS,-29.047378076761216,-55.153083990286035
união,PI,-4.586594345873326,-42.86296579669372
união da serra,RS,-28.754279999999994,-52.01395875
união da vitória,PR,-26.230294440330205,-51.08369142643885
união de minas,MG,-19.52636854636102,-50.33269884705173
união do oeste,SC,-26.778027158907637,-52.8548753930181
união do sul,MT,-11.523346127920115,-54.36943436548526
união dos palmares,AL,-9.156366386388685,-36.02444464078861
união paulista,SP,-20.888142761927977,-49.8974886455278
upanema,RN,-5.642927647264124,-37.259991960665666
urai,PR,-23.20270784834166,-50.79347063645567
urandi,BA,-14.768415571576352,-42.65584924472297
urania,SP,-20.246753391237686,-50.64471742167504
uraí,PR,-23.20151981636659,-50.79474148092677
urbano santos,MA,-3.2083187108705644,-43.403096500833485
uru,SP,-21.783578294131622,-49.28167130217361
uruacu,GO,-14.518914503258808,-49.14236015983242
uruana,GO,-15.514912961998895,-49.6794224503755
uruana de minas,MG,-16.059718645669523,-46.255281956297424
uruara,PA,-3.7204419834309848,-53.739611251835
uruará,PA,-3.7185132331802975,-53.7411433393873
uruaçu,GO,-14.515968535988296,-49.140597583596175
urubici,SC,-28.002167074021926,-49.58685791290171
uruburetama,CE,-3.622250892797858,-39.50804077887797
urucania,MG,-20.35242924562172,-42.74749982379531
urucará,AM,-2.532660369632215,-57.7574845849654
urucuca,BA,-14.590771622630404,-39.285986375121986
urucui,PI,-7.2377630170117575,-44.55521888062354
urucuia,MG,-16.058740765949942,-45.46035049108837
urucurituba,AM,-3.055411886272194,-58.076888115600596
urucânia,MG,-20.350342857784394,-42.74620062394626
uruguaiana,RS,-29.765154720951514,-57.08086720910939
uruoca,CE,-3.3207038949212935,-40.58027403996299
urupa,RO,-11.130663709917592,-62.36982795397415
urupema,SC,-27.95455565055758,-49.87983509946278
urupes,SP,-21.20371298748733,-49.29294770755018
urupá,RO,-11.126506697830823,-62.36853269333275
urupês,SP,-21.20607358048544,-49.29372247932287
urussanga,SC,-28.523681116023674,-49.31843746844079
urutai,GO,-17.4649656328742,-48.20229456191305
urutaí,GO,-17.464928383864134,-48.20086685703957
uruçuca,BA,-14.588863662072564,-39.285594509523904
uruçuí,PI,-7.236958650289202,-44.554825111626954
urânia,SP,-20.24502335193128,-50.636772963501784
utinga,BA,-12.080262780117183,-41.09561826538264
